long,lat
32.6267,33.6267
32.537,33.537
-33.55,-32.55
22.81,23.81
48.1,49.1
33.5448,34.5448
59.7336,60.7336
-18.0364,-17.0364
-0.16,0.84
38.5866,39.5866
-33.0333,-32.0333
34.0566,35.0566
-38.8167,-37.8167
33.2418,34.2418
15.25,16.25
6.5564,7.5564
-12.8878,-11.8878
37.0097,38.0097
52.0331,53.0331
9.128,10.128
9.0225,10.0225
42.0423,43.0423
-12.5058,-11.5058
-1.0108,-0.0108
-8.45,-7.45
43.18,44.18
42.9494,43.9494
25.9017,26.9017
36.6812,37.6812
61.0667,62.0667
-12.3169,-11.3169
41.3864,42.3864
50.7167,51.7167
44.1136,45.1136
49.4718,50.4718
-8.9969,-7.9969
54.6833,55.6833
37.5833,38.5833
45.4511,46.4511
50.2,51.2
36.75,37.75
43.8667,44.8667
53.8397,54.8397
24.8304,25.8304
39.7665,40.7665
45.0658,46.0658
-22.5808,-21.5808
46.829,47.829
55.05,56.05
-20.0058,-19.0058
13.7167,14.7167
48.6667,49.6667
5.4,6.4
-5.0328,-4.0328
8.2233,9.2233
-15.6178,-14.6178
53.8644,54.8644
47.9531,48.9531
-22.5128,-21.5128
42.4518,43.4518
51.1708,52.1708
6.9092,7.9092
-11.9283,-10.9283
55.8,56.8
5.2519,6.2519
45.8889,46.8889
50.4088,51.4088
51.5161,52.5161
38.7178,39.7178
48.15,49.15
37.4129,38.4129
36.2943,37.2943
35.9307,36.9307
42.614,43.614
44.3833,45.3833
17.0667,18.0667
26.4903,27.4903
8.4333,9.4333
25.1494,26.1494
20.9092,21.9092
18.9011,19.9011
-22.5328,-21.5328
35.6303,36.6303
42.9153,43.9153
48.5367,49.5367
46.1697,47.1697
33.9667,34.9667
46.8014,47.8014
30.5217,31.5217
47.7466,48.7466
42.3666,43.3666
47.4659,48.4659
34.6211,35.6211
36.7167,37.7167
-28.7469,-27.7469
41.2696,42.2696
51.0953,52.0953
37.1487,38.1487
44.0633,45.0633
42.9687,43.9687
38.0605,39.0605
48.2289,49.2289
22.4164,23.4164
53.585,54.585
47.3553,48.3553
45.9192,46.9192
48.5519,49.5519
45.696,46.696
41.7662,42.7662
-6.3289,-5.3289
53.55,54.55
33.6404,34.6404
-9.0739,-8.0739
61.3139,62.3139
38.0674,39.0674
21.1781,22.1781
18.62,19.62
14.6944,15.6944
54.59,55.59
-11.3828,-10.3828
52.3247,53.3247
52.2725,53.2725
35.3308,36.3308
-30.3878,-29.3878
36.2383,37.2383
46.22,47.22
16.1233,17.1233
36.9539,37.9539
35.6656,36.6656
19.3333,20.3333
21.0308,22.0308
-19.2739,-18.2739
8.0836,9.0836
-6.2669,-5.2669
53.1258,54.1258
16.327,17.327
39.5842,40.5842
16.9833,17.9833
47.9128,48.9128
29.8153,30.8153
40.0641,41.0641
44.57,45.57
41.6857,42.6857
40.8369,41.8369
36.0839,37.0839
41.6476,42.6476
18.1667,19.1667
11.4167,12.4167
4.9333,5.9333
45.6667,46.6667
41.1528,42.1528
45.5467,46.5467
36.5333,37.5333
-13.6869,-12.6869
-17.7319,-16.7319
45.4362,46.4362
40.5,41.5
53.0206,54.0206
14.35,15.35
-2.9178,-1.9178
40.6734,41.6734
-26.6319,-25.6319
41.3635,42.3635
40.3583,41.3583
40.9,41.9
54.1961,55.1961
42.9407,43.9407
-22.6058,-21.6058
43.5464,44.5464
43.0207,44.0207
37.2915,38.2915
7.2433,8.2433
30.4249,31.4249
51.2,52.2
37.0453,38.0453
48.6333,49.6333
37.8364,38.8364
11.1856,12.1856
15.4833,16.4833
50.0117,51.0117
44.4239,45.4239
43.6465,44.6465
9.75,10.75
41.1395,42.1395
41.0806,42.0806
48.3525,49.3525
51.0247,52.0247
24.8098,25.8098
41.5469,42.5469
37.1411,38.1411
4.5808,5.5808
45.5333,46.5333
33.856,34.856
51.5207,52.5207
50.7836,51.7836
41.9807,42.9807
-20.2364,-19.2364
51.1,52.1
40.7266,41.7266
49.5995,50.5995
-12.8228,-11.8228
46.3297,47.3297
52.5264,53.5264
18.5797,19.5797
35.6106,36.6106
9.5611,10.5611
49.3833,50.3833
40.9338,41.9338
-19.9519,-18.9519
-14.2669,-13.2669
17.6922,18.6922
30.9647,31.9647
49.3956,50.3956
-13.6258,-12.6258
38.7627,39.7627
-0.4139,0.5861
49.3181,50.3181
20.7653,21.7653
26.621,27.621
33.5941,34.5941
-5.5096,-4.5096
55.7333,56.7333
38.0264,39.0264
49.4806,50.4806
41.0108,42.0108
20.4242,21.4242
-37.6103,-36.6103
52.3333,53.3333
45.7,46.7
55.9,56.9
45.5,46.5
-15.9339,-14.9339
48.1117,49.1117
40.1759,41.1759
42.699,43.699
35.7754,36.7754
-32.8167,-31.8167
0.3325,1.3325
40.0672,41.0672
12.4833,13.4833
27.5805,28.5805
35.95,36.95
33.0333,34.0333
38.0028,39.0028
-16.5839,-15.5839
20.9531,21.9531
19.8144,20.8144
-17.1889,-16.1889
13.4667,14.4667
9.4167,10.4167
47.2156,48.2156
47.8635,48.8635
-16.6239,-15.6239
36.2076,37.2076
10.4325,11.4325
-22.8378,-21.8378
41.6284,42.6284
19.12,20.12
3.6231,4.6231
37.2667,38.2667
34.5424,35.5424
15.9862,16.9862
-25.805,-24.805
-3.7458,-2.7458
41.8333,42.8333
30.4729,31.4729
38.4833,39.4833
48.9861,49.9861
14.5667,15.5667
1.68,2.68
-15.3139,-14.3139
11.15,12.15
40.6667,41.6667
37.4333,38.4333
17.0667,18.0667
44.455,45.455
23.2524,24.2524
59.7,60.7
-9.9,-8.9
-27.4139,-26.4139
41.5485,42.5485
12.75,13.75
37.8514,38.8514
35.72,36.72
36.877,37.877
48.0746,49.0746
51.2689,52.2689
40.7964,41.7964
38.9874,39.9874
50.9081,51.9081
43.4869,44.4869
-29.0808,-28.0808
-6.2119,-5.2119
41.699,42.699
-6.3108,-5.3108
44.38,45.38
-13.275,-12.275
50.4057,51.4057
35.0062,36.0062
51.8828,52.8828
-25.7789,-24.7789
31.0275,32.0275
46.7167,47.7167
40.796,41.796
42.803,43.803
44.7,45.7
39.652,40.652
46.4847,47.4847
48.0939,49.0939
10.4944,11.4944
-19.1719,-18.1719
19.6493,20.6493
38.7872,39.7872
39.0167,40.0167
3.6504,4.6504
34.9016,35.9016
32.2083,33.2083
-8.6639,-7.6639
13.2,14.2
41.2399,42.2399
51.7008,52.7008
28.1396,29.1396
-19.005,-18.005
34.9157,35.9157
36.4452,37.4452
41.3345,42.3345
41.1973,42.1973
18.441,19.441
-7.7478,-6.7478
39.8167,40.8167
13.6,14.6
38.8029,39.8029
30.5261,31.5261
-7.8658,-6.8658
41.3536,42.3536
19.75,20.75
42.8566,43.8566
44.4081,45.4081
39.4343,40.4343
10.65,11.65
16.5167,17.5167
13.9369,14.9369
54.4,55.4
44.9094,45.9094
40.7704,41.7704
48.0253,49.0253
37.2747,38.2747
50.725,51.725
43.4553,44.4553
49.7333,50.7333
59.28,60.28
43.834,44.834
44.5317,45.5317
39.889,40.889
-29.9589,-28.9589
33.989,34.989
48.6933,49.6933
35.0708,36.0708
4.4033,5.4033
35.1944,36.1944
43.8254,44.8254
42.486,43.486
32.7167,33.7167
7.8833,8.8833
41.6827,42.6827
42.642,43.642
38.7754,39.7754
59.6217,60.6217
50.2908,51.2908
36.6167,37.6167
41.0435,42.0435
36.0608,37.0608
44.0986,45.0986
40.507,41.507
-29.5869,-28.5869
52.25,53.25
-26.77,-25.77
8.9597,9.9597
5.6331,6.6331
-15.2928,-14.2928
47.4108,48.4108
51.3,52.3
33.1483,34.1483
16.7833,17.7833
43.2756,44.2756
45.1679,46.1679
44.3341,45.3341
51.43,52.43
41.9174,42.9174
38.9091,39.9091
-23.0744,-22.0744
35.4987,36.4987
49.8197,50.8197
33.1435,34.1435
40.7158,41.7158
-22.7889,-21.7889
-13.4428,-12.4428
2.7719,3.7719
26.1504,27.1504
-21.7139,-20.7139
-9.1058,-8.1058
54.9333,55.9333
41.4094,42.4094
58.363,59.363
8.5578,9.5578
47.5167,48.5167
50.1434,51.1434
49.1333,50.1333
51.8667,52.8667
1.57,2.57
48.4311,49.4311
41.5667,42.5667
43.4106,44.4106
40.2811,41.2811
26.32,27.32
56.3419,57.3419
-10.7078,-9.7078
31.177,32.177
-8.3758,-7.3758
37.3531,38.3531
38.8158,39.8158
45.4,46.4
52.9333,53.9333
33.5156,34.5156
-1.195,-0.195
58.6667,59.6667
42,43
9.6,10.6
33.5757,34.5757
36.7278,37.7278
47.5142,48.5142
50.3167,51.3167
51.456,52.456
33.6,34.6
19.7194,20.7194
58.0667,59.0667
47.6788,48.6788
50.9333,51.9333
51.6622,52.6622
18.4333,19.4333
42.1194,43.1194
50.0441,51.0441
40.274,41.274
-3.5328,-2.5328
65.7336,66.7336
41.6028,42.6028
28.211,29.211
7.7333,8.7333
32.6594,33.6594
59.2011,60.2011
36.1844,37.1844
63.5611,64.5611
51.3833,52.3833
12.2605,13.2605
32.5681,33.5681
51.1344,52.1344
-33.5333,-32.5333
49.9894,50.9894
10.85,11.85
41.0117,42.0117
52.0608,53.0608
65.8497,66.8497
37.1992,38.1992
49.2389,50.2389
51.7286,52.7286
44.6364,45.6364
25.7716,26.7716
11.4719,12.4719
-3.1008,-2.1008
40.1505,41.1505
42.1,43.1
53.3492,54.3492
47.6667,48.6667
27.8511,28.8511
34.1617,35.1617
-21.9769,-20.9769
32.856,33.856
38.1097,39.1097
50.6,51.6
39.0667,40.0667
-33.3167,-32.3167
40.7154,41.7154
-8.9089,-7.9089
40.781,41.781
42.3414,43.3414
-14.5928,-13.5928
43.4225,44.4225
44.9901,45.9901
3.7244,4.7244
12.4833,13.4833
14.081,15.081
45.6958,46.6958
33.6833,34.6833
-2.4089,-1.4089
35.4047,36.4047
40.3854,41.3854
36.4675,37.4675
-9.5358,-8.5358
52.2667,53.2667
7.8205,8.8205
-19.9358,-18.9358
44.5833,45.5833
16.7914,17.7914
31.45,32.45
8.9167,9.9167
34.0601,35.0601
37.3833,38.3833
38.8052,39.8052
63.075,64.075
43.0587,44.0587
-3.7978,-2.7978
-14.6778,-13.6778
19.7333,20.7333
18.1667,19.1667
43.71,44.71
5.8728,6.8728
41.8832,42.8832
-26.3589,-25.3589
16.9839,17.9839
1.5164,2.5164
32.7624,33.7624
31.21,32.21
44.5,45.5
51.4703,52.4703
53.7333,54.7333
43.8667,44.8667
41.9497,42.9497
46.0667,47.0667
34.2228,35.2228
43.129,44.129
41.05,42.05
12,13
50.4,51.4
50.5833,51.5833
-20.1794,-19.1794
50.9853,51.9853
41.616,42.616
62.6167,63.6167
56.0147,57.0147
41.0786,42.0786
50.5167,51.5167
39.3611,40.3611
49.2167,50.2167
35.4794,36.4794
47.8968,48.8968
16.5667,17.5667
41.9171,42.9171
50.8333,51.8333
29.7904,30.7904
31.7127,32.7127
-9.3628,-8.3628
52.0436,53.0436
16.15,17.15
26.6959,27.6959
49.15,50.15
38.5719,39.5719
35.4483,36.4483
37.45,38.45
7.9667,8.9667
51.9681,52.9681
43.8828,44.8828
18.3833,19.3833
52.35,53.35
30.4783,31.4783
9.8311,10.8311
41.9015,42.9015
-12.8469,-11.8469
-19.1128,-18.1128
-11.7197,-10.7197
42.9189,43.9189
51.2833,52.2833
39.7292,40.7292
51.55,52.55
39.4667,40.4667
47.6663,48.6663
42.9851,43.9851
42.8833,43.8833
33.8722,34.8722
7.8509,8.8509
48.45,49.45
50.3286,51.3286
37.2,38.2
42.2689,43.2689
-11.5108,-10.5108
38.9819,39.9819
14.05,15.05
22.7819,23.7819
51.0167,52.0167
33.9042,34.9042
51.0953,52.0953
9.8011,10.8011
30.2612,31.2612
19.6031,20.6031
-30.7833,-29.7833
37.4509,38.4509
41.7447,42.7447
51.4008,52.4008
51.8939,52.8939
11.0333,12.0333
41.5377,42.5377
51.3667,52.3667
44.09,45.09
10.5,11.5
9.1586,10.1586
40.5964,41.5964
51.0667,52.0667
40.7,41.7
23.7274,24.7274
41.75,42.75
14.6363,15.6363
35.3041,36.3041
44.6131,45.6131
20.7803,21.7803
51.1858,52.1858
52.7333,53.7333
-19.225,-18.225
41.8,42.8
41.6077,42.6077
9.9667,10.9667
-10.1497,-9.1497
51.6497,52.6497
47.02,48.02
-7.5158,-6.5158
38.3221,39.3221
37.9766,38.9766
39.919,40.919
-10.7078,-9.7078
61.8639,62.8639
42.1,43.1
44.65,45.65
8.1833,9.1833
37.45,38.45
-6.3378,-5.3378
50.8833,51.8833
-7.1769,-6.1769
45.5167,46.5167
-9.3967,-8.3967
14.4333,15.4333
49.2167,50.2167
5.8747,6.8747
-30.4333,-29.4333
1.0294,2.0294
49.11,50.11
51.3,52.3
30.462,31.462
18.2,19.2
53.4628,54.4628
13.5004,14.5004
38.4361,39.4361
43.4674,44.4674
33.472,34.472
11.4167,12.4167
44.9927,45.9927
5.8744,6.8744
-20.3578,-19.3578
-16.2125,-15.2125
40.3,41.3
41.3058,42.3058
48.778,49.778
1.9131,2.9131
23.1427,24.1427
1.5694,2.5694
53.7167,54.7167
36.8167,37.8167
41.8864,42.8864
-51.7263,-50.7263
39.5611,40.5611
40.7106,41.7106
44.5195,45.5195
56.25,57.25
-14.8661,-13.8661
35.1689,36.1689
14.9667,15.9667
48.2269,49.2269
39.1941,40.1941
49.9484,50.9484
50.3197,51.3197
49.1441,50.1441
60.1,61.1
64.9147,65.9147
51.0667,52.0667
36.5643,37.5643
47.9667,48.9667
47.9096,48.9096
45.8436,46.8436
40.2886,41.2886
-28.3589,-27.3589
35.4239,36.4239
30.7735,31.7735
36.4311,37.4311
44.0771,45.0771
38.1833,39.1833
33.3411,34.3411
49.25,50.25
52.9833,53.9833
-6.2439,-5.2439
38.8815,39.8815
52.4,53.4
49.8683,50.8683
-3.8939,-2.8939
38.25,39.25
9.4581,10.4581
-8.8758,-7.8758
-20.4728,-19.4728
-40.9667,-39.9667
41.7287,42.7287
-31.9,-30.9
36.85,37.85
39.2994,40.2994
43.3986,44.3986
38.3456,39.3456
42.5447,43.5447
47.5333,48.5333
41.2333,42.2333
24.5863,25.5863
-22.1089,-21.1089
10.0003,11.0003
47.025,48.025
-22.6508,-21.6508
40.9135,41.9135
34.819,35.819
-21.9796,-20.9796
53.2524,54.2524
38.9802,39.9802
37.6192,38.6192
23.1394,24.1394
51.1333,52.1333
-27.9439,-26.9439
40.7007,41.7007
35.7167,36.7167
53.5167,54.5167
44.3564,45.3564
56.0128,57.0128
34.7356,35.7356
42.8333,43.8333
31.25,32.25
18.3244,19.3244
12.8667,13.8667
33.0474,34.0474
47.69,48.69
-6.75,-5.75
11.2667,12.2667
42.9955,43.9955
24.4123,25.4123
40.0963,41.0963
60.8833,61.8833
8.3411,9.3411
28.8815,29.8815
-7.2128,-6.2128
28.856,29.856
24.4985,25.4985
-14.0208,-13.0208
41.5239,42.5239
40.5978,41.5978
41.5977,42.5977
9.1833,10.1833
54.8333,55.8333
55.942,56.942
30.2011,31.2011
47.5189,48.5189
42.1921,43.1921
57.45,58.45
45.5906,46.5906
42.1905,43.1905
16.2833,17.2833
18.2333,19.2333
36.0089,37.0089
20.1803,21.1803
-22.4328,-21.4328
43.3369,44.3369
41.2381,42.2381
-22.085,-21.085
-21.1333,-20.1333
34.161,35.161
-21.19,-20.19
39.3333,40.3333
39.4241,40.4241
15.9,16.9
10.45,11.45
36.7469,37.7469
5.6092,6.6092
-21.7203,-20.7203
48.8036,49.8036
-27.1939,-26.1939
45.7765,46.7765
41.6833,42.6833
32.2148,33.2148
-15.1169,-14.1169
45.7422,46.7422
42.942,43.942
8.2958,9.2958
-4.3828,-3.3828
33.5967,34.5967
28.65,29.65
16.5333,17.5333
6.6386,7.6386
46.8467,47.8467
19.45,20.45
-11.96,-10.96
41.4817,42.4817
-25.4333,-24.4333
42.0455,43.0455
-22.9228,-21.9228
40.366,41.366
28.315,29.315
45.8777,46.8777
-14.1028,-13.1028
35.9167,36.9167
53.6028,54.6028
37.8572,38.8572
43.3341,44.3341
39.7034,40.7034
42.9253,43.9253
45.6797,46.6797
62.3167,63.3167
4.6142,5.6142
17.4494,18.4494
36.1814,37.1814
-21.9167,-20.9167
35.926,36.926
37.8174,38.8174
-14.4089,-13.4089
34.9973,35.9973
51.1167,52.1167
40.8387,41.8387
23.7898,24.7898
44.1167,45.1167
47.3668,48.3668
42.2357,43.2357
32.2878,33.2878
22.1475,23.1475
1.975,2.975
57.8787,58.8787
45.3642,46.3642
32.5131,33.5131
35.0742,36.0742
16.8206,17.8206
38.7333,39.7333
39.5078,40.5078
39.6106,40.6106
16.9667,17.9667
39.8431,40.8431
40.2891,41.2891
47.1791,48.1791
-3.1308,-2.1308
14.185,15.185
-13.5378,-12.5378
8.6667,9.6667
51.4719,52.4719
-50.3395,-49.3395
5.2158,6.2158
29.4546,30.4546
47.8479,48.8479
39.5969,40.5969
53.9194,54.9194
5.9267,6.9267
35.0181,36.0181
-22.755,-21.755
56.1167,57.1167
47.8056,48.8056
50.1833,51.1833
40.25,41.25
50.7333,51.7333
43.3419,44.3419
45.4333,46.4333
60.6494,61.6494
31.3094,32.3094
-0.6,0.4
38.4296,39.4296
49.2775,50.2775
10.4167,11.4167
44.25,45.25
-21.9769,-20.9769
39.6167,40.6167
48.4525,49.4525
8.5667,9.5667
39.3807,40.3807
55.7167,56.7167
55.2333,56.2333
39.7804,40.7804
28.35,29.35
-10.7428,-9.7428
-35.575,-34.575
52.005,53.005
34.6167,35.6167
10.6106,11.6106
37.9458,38.9458
56.5,57.5
30.4263,31.4263
29.8876,30.8876
18.82,19.82
18.6,19.6
40.3499,41.3499
43.0198,44.0198
45.38,46.38
23.6,24.6
50.4833,51.4833
35.0108,36.0108
40.0556,41.0556
45.3619,46.3619
39.4793,40.4793
49.5627,50.5627
44.5667,45.5667
41.0003,42.0003
42.5266,43.5266
48.9839,49.9839
5.7167,6.7167
49.9489,50.9489
39.535,40.535
52.0831,53.0831
4.2075,5.2075
18.83,19.83
-25.5768,-24.5768
41.8426,42.8426
69.4,70.4
37.7,38.7
48.2456,49.2456
40.565,41.565
-36.9759,-35.9759
-10.05,-9.05
44.3978,45.3978
55.6667,56.6667
-5.2333,-4.2333
39.8525,40.8525
45.6833,46.6833
34.051,35.051
45.4447,46.4447
45.0333,46.0333
51.05,52.05
-12.7408,-11.7408
16.6299,17.6299
16.7667,17.7667
48.85,49.85
15.3167,16.3167
45.4667,46.4667
20.4266,21.4266
13.1333,14.1333
-8.5006,-7.5006
-20.4283,-19.4283
34.6152,35.6152
53.5333,54.5333
52.6653,53.6653
14.5833,15.5833
-40.9167,-39.9167
49.9041,50.9041
52.1333,53.1333
49.35,50.35
14.3082,15.3082
45.7099,46.7099
41.8011,42.8011
36.0167,37.0167
45.7808,46.7808
40.8439,41.8439
27.7618,28.7618
40.3667,41.3667
47.8683,48.8683
52.1,53.1
39.8303,40.8303
36.5714,37.5714
50.6825,51.6825
48.0678,49.0678
40.6667,41.6667
-2.8939,-1.8939
55.5833,56.5833
18.73,19.73
57.2833,58.2833
34.517,35.517
49.3861,50.3861
50.1081,51.1081
34.0506,35.0506
45.0374,46.0374
-14.3128,-13.3128
48.8,49.8
34.8821,35.8821
51.3922,52.3922
31.8436,32.8436
47.8631,48.8631
5.4919,6.4919
45.6,46.6
27.7607,28.7607
9.5258,10.5258
-46.8,-45.8
29.5521,30.5521
48.4064,49.4064
1.4933,2.4933
54.9667,55.9667
38.6111,39.6111
-1.8764,-0.8764
43.2667,44.2667
38.6984,39.6984
44.9475,45.9475
36.0319,37.0319
42.9575,43.9575
59.4172,60.4172
18.98,19.98
68.15,69.15
61.2667,62.2667
19.5285,20.5285
-18.605,-17.605
34.8658,35.8658
39.6188,40.6188
50.4331,51.4331
49.2422,50.2422
39.1222,40.1222
36.0465,37.0465
46.1753,47.1753
49.35,50.35
39.9849,40.9849
-27.3439,-26.3439
43.0769,44.0769
50.6242,51.6242
9.5288,10.5288
41.2636,42.2636
36.5,37.5
-15.3078,-14.3078
28.3611,29.3611
28.1864,29.1864
39.9709,40.9709
46.0167,47.0167
-11.9578,-10.9578
-8.76,-7.76
-13.2678,-12.2678
41.1833,42.1833
11.08,12.08
51.7333,52.7333
38.4468,39.4468
42.88,43.88
50.8833,51.8833
33.55,34.55
11.7,12.7
14.833,15.833
-6.0678,-5.0678
55.95,56.95
43.775,44.775
47.4016,48.4016
43.7667,44.7667
36.6146,37.6146
43.65,44.65
-16.2228,-15.2228
36.4583,37.4583
39.7406,40.7406
50.25,51.25
-31.6327,-30.6327
50.8117,51.8117
16.9186,17.9186
49.3632,50.3632
-20.5339,-19.5339
42.0819,43.0819
20.2756,21.2756
-3.2289,-2.2289
48.9703,49.9703
17.3043,18.3043
39.0763,40.0763
48.6806,49.6806
-2.5139,-1.5139
-18.215,-17.215
38.88,39.88
22.7814,23.7814
50.6167,51.6167
60.6331,61.6331
42.3402,43.3402
40.2539,41.2539
-21.7108,-20.7108
13.3833,14.3833
50.4333,51.4333
50.9989,51.9989
-15.1553,-14.1553
53.5833,54.5833
-7.9358,-6.9358
8.55,9.55
17.0667,18.0667
51.2853,52.2853
43.695,44.695
15.9167,16.9167
17.5333,18.5333
31.7453,32.7453
42.912,43.912
34.6794,35.6794
45.6486,46.6486
-9.5669,-8.5669
51.719,52.719
38.115,39.115
41.2167,42.2167
42.9073,43.9073
42.5845,43.5845
48.7833,49.7833
51.8572,52.8572
51.5125,52.5125
41.2998,42.2998
34.9078,35.9078
-0.7689,0.2311
44.5206,45.5206
51.8109,52.8109
-7.0473,-6.0473
48.3159,49.3159
40.8308,41.8308
21.1547,22.1547
42.8915,43.8915
39.4251,40.4251
-29.2358,-28.2358
11.1833,12.1833
35.891,36.891
13.8437,14.8437
41.5199,42.5199
-36.7333,-35.7333
41.1667,42.1667
-19.5162,-18.5162
48.2189,49.2189
8.0833,9.0833
-9.15,-8.15
15.9333,16.9333
48.8306,49.8306
41.2443,42.2443
49.9639,50.9639
51.0944,52.0944
51.8167,52.8167
52.2459,53.2459
46.7475,47.7475
59.6603,60.6603
-17.1658,-16.1658
53.5333,54.5333
22.1051,23.1051
40.9,41.9
53.5167,54.5167
8.3538,9.3538
-8.84,-7.84
37.1419,38.1419
41.6562,42.6562
-9.7795,-8.7795
40.3833,41.3833
-25.98,-24.98
45.5926,46.5926
40.7472,41.7472
-22.0289,-21.0289
-0.7528,0.2472
34.8167,35.8167
32.3833,33.3833
8.0333,9.0333
34.9134,35.9134
52.3981,53.3981
52.9901,53.9901
58.6,59.6
52.1667,53.1667
34.6783,35.6783
60.7957,61.7957
40.0167,41.0167
53.7167,54.7167
41.6833,42.6833
41.9297,42.9297
32.5359,33.5359
19.6593,20.6593
41.3123,42.3123
43.3329,44.3329
38.4333,39.4333
51.9925,52.9925
33.4008,34.4008
51.1061,52.1061
47.4729,48.4729
22.85,23.85
36.2979,37.2979
56.0906,57.0906
33.8833,34.8833
-30.9442,-29.9442
1.9499,2.9499
45.1039,46.1039
36.0661,37.0661
-24.2808,-23.2808
50.6553,51.6553
-23.8739,-22.8739
23.9167,24.9167
43.4,44.4
39.5,40.5
-29.4478,-28.4478
-34.1267,-33.1267
1.8158,2.8158
43.4,44.4
51.8974,52.8974
30.2337,31.2337
38.749,39.749
33.2206,34.2206
48.1698,49.1698
-14.6728,-13.6728
43.9007,44.9007
35.8408,36.8408
45.9541,46.9541
41.0667,42.0667
39.4817,40.4817
37.1667,38.1667
45.122,46.122
27.7556,28.7556
34.6958,35.6958
13.5833,14.5833
42.4991,43.4991
33.0186,34.0186
51.8792,52.8792
-8.4319,-7.4319
48.7325,49.7325
50.7154,51.7154
47.9211,48.9211
45.2653,46.2653
47.2969,48.2969
33.7492,34.7492
32.1283,33.1283
38.4705,39.4705
1.5039,2.5039
14.5138,15.5138
41.6114,42.6114
27.75,28.75
37.0361,38.0361
0.1272,1.1272
-21.3758,-20.3758
39.4,40.4
32.8022,33.8022
38.1796,39.1796
-3.6328,-2.6328
50.58,51.58
41.1516,42.1516
18.93,19.93
52.5167,53.5167
-13.55,-12.55
51.9597,52.9597
45.2977,46.2977
4.8697,5.8697
13.1642,14.1642
-6.3708,-5.3708
53.2333,54.2333
12.712,13.712
39.9784,40.9784
-20.9731,-19.9731
45.6053,46.6053
51.3667,52.3667
51.9833,52.9833
8.0911,9.0911
57.3333,58.3333
8.4785,9.4785
55.5764,56.5764
-30.12,-29.12
42.0833,43.0833
45.6133,46.6133
52.4661,53.4661
-8.2378,-7.2378
10.43,11.43
44.1997,45.1997
-23.785,-22.785
53.5747,54.5747
42.3757,43.3757
43.3853,44.3853
41.3,42.3
26.7,27.7
-5.4478,-4.4478
6.0456,7.0456
-20.4419,-19.4419
-6.6878,-5.6878
-23.6028,-22.6028
45.5,46.5
41.5723,42.5723
50.7,51.7
-2.4489,-1.4489
10.0167,11.0167
26.8933,27.8933
41.2457,42.2457
14.9877,15.9877
47.4481,48.4481
50.8167,51.8167
16.5833,17.5833
38.6083,39.6083
50.3506,51.3506
32.7781,33.7781
38.0368,39.0368
53.018,54.018
-2.1858,-1.1858
36.7632,37.7632
43.2419,44.2419
32.3255,33.3255
41.1837,42.1837
48.5322,49.5322
42.2633,43.2633
-6.485,-5.485
47.4749,48.4749
-6.4078,-5.4078
43.1646,44.1646
-15.5308,-14.5308
-11.6,-10.6
48.7184,49.7184
50.6547,51.6547
-22.1508,-21.1508
37.4667,38.4667
16.36,17.36
52.2972,53.2972
43.9411,44.9411
47.6681,48.6681
36.8064,37.8064
42.7167,43.7167
43.1333,44.1333
37.2833,38.2833
33.2414,34.2414
50.4999,51.4999
37.4833,38.4833
15.5833,16.5833
-26.3358,-25.3358
41.4969,42.4969
32.1269,33.1269
45.6758,46.6758
-28.5178,-27.5178
51.3833,52.3833
37.4507,38.4507
40.036,41.036
21.6762,22.6762
50.1333,51.1333
33.4871,34.4871
-1.8167,-0.8167
-21.5331,-20.5331
55.5333,56.5333
41.2669,42.2669
48.6333,49.6333
-10.1858,-9.1858
39.7014,40.7014
7.9564,8.9564
41.7138,42.7138
53.3647,54.3647
17.0667,18.0667
4.2392,5.2392
47.1775,48.1775
50.4167,51.4167
50.1872,51.1872
41.1593,42.1593
36.8936,37.8936
40.8668,41.8668
-9.2608,-8.2608
20.3675,21.3675
41.2667,42.2667
25.6988,26.6988
35.2297,36.2297
-22.1069,-21.1069
19.0006,20.0006
49.9,50.9
-8.7578,-7.7578
47.2186,48.2186
42.65,43.65
51.5603,52.5603
39.4861,40.4861
9.869,10.869
-16.4608,-15.4608
30.4019,31.4019
53.1667,54.1667
-23.4386,-22.4386
43.6,44.6
40.3188,41.3188
22.83,23.83
44.6761,45.6761
38.5696,39.5696
53.6992,54.6992
36.3259,37.3259
44.9267,45.9267
-8.0908,-7.0908
59.8086,60.8086
16.7333,17.7333
39.1241,40.1241
41.9367,42.9367
32.555,33.555
51.8297,52.8297
40.3955,41.3955
34.151,35.151
58.4667,59.4667
44.4475,45.4475
16.5172,17.5172
21.8791,22.8791
33.7301,34.7301
10.45,11.45
41.3869,42.3869
42.287,43.287
37.2659,38.2659
40.7222,41.7222
47.6092,48.6092
45.0433,46.0433
47.9181,48.9181
37.3833,38.3833
48.9881,49.9881
-5.6996,-4.6996
59.5208,60.5208
40.8792,41.8792
33.73,34.73
-29.5908,-28.5908
47.6333,48.6333
-28.9708,-27.9708
44.5703,45.5703
-4.38,-3.38
44.8505,45.8505
42.2437,43.2437
41.6572,42.6572
38.7167,39.7167
-21.0908,-20.0908
31.9064,32.9064
41.5327,42.5327
56.2465,57.2465
52.3069,53.3069
24.7333,25.7333
-17.4806,-16.4806
52.8931,53.8931
-7.2333,-6.2333
48.2842,49.2842
39.39,40.39
43.9194,44.9194
38.5499,39.5499
40.7394,41.7394
